gene	sample1	sample2
ENSG00000180347	0	0.006132347
ENSG00000180353	31.49967711	6.907794771
ENSG00000180354	3.665129236	5.249953932
ENSG00000180357	4.374494276	4.600517688
ENSG00000180370	20.87770737	16.21132798
ENSG00000180376	1.754029641	1.850858305
ENSG00000180383	0.0660329	0
ENSG00000180385	0.591895875	0.308077772
ENSG00000180386	0	0
ENSG00000180389	1.292015162	0.288538859
ENSG00000180398	23.00086535	35.63361036
ENSG00000180409	0	0
ENSG00000180422	0.076968922	0.002804531
ENSG00000180423	1.476810186	1.260270965
ENSG00000180424	0	0
ENSG00000180425	3.925915194	4.79546868
ENSG00000180432	0.075876129	0.002501406
ENSG00000180433	0	0
ENSG00000180437	0	0.011632195
ENSG00000180438	0.035304719	0.006110421
ENSG00000180440	0.360246842	0.540369313
ENSG00000180447	1.555218451	0.805551094
ENSG00000180448	24.01497387	5.198209321
ENSG00000180458	0.206284597	0.07820666
ENSG00000180475	0	0
ENSG00000180479	0.827379684	1.093690597
ENSG00000180481	0.152415781	0.694663012
ENSG00000180483	0.020132992	0
ENSG00000180488	2.871687825	3.576705918
ENSG00000180509	0.117964603	0.021389149
ENSG00000180525	0.045116888	0.007208011
ENSG00000180530	5.523136481	9.29832825
ENSG00000180532	0.178368105	0.103727731
ENSG00000180535	1.206465771	0.709957455
ENSG00000180537	0.094157426	0.203705612
ENSG00000180539	1.038648558	0.113536282
ENSG00000180543	3.619370449	7.13126584
ENSG00000180549	1.751149582	0.197756315
ENSG00000180573	14.85312704	39.72642101
ENSG00000180574	0.092713135	0.632689623
ENSG00000180581	0.737746885	0.4681847
ENSG00000180592	0.312584313	0.229824556
ENSG00000180596	0.288597028	1.425222816
ENSG00000180610	0.157313674	0.039603373
ENSG00000180611	2.034334845	1.639265674
ENSG00000180613	0	0
ENSG00000180616	0.302446157	0.254657959
ENSG00000180626	1.259160672	1.607569763
ENSG00000180628	6.744108799	8.536856019
ENSG00000180638	0.069546233	0.109576631
ENSG00000180644	8.067323329	2.80568172
ENSG00000180658	0	0
ENSG00000180660	0.302054723	0.029349395
ENSG00000180662	0.059985027	0.103820057
ENSG00000180663	0	0
ENSG00000180667	2.682124564	2.855123201
ENSG00000180673	0	0.022567285
ENSG00000180694	5.551859513	7.426016957
ENSG00000180697	0.007336989	0
ENSG00000180708	0	0
ENSG00000180712	0.115929414	0.04721099
ENSG00000180714	0	0
ENSG00000180720	0.084955631	0.058815333
ENSG00000180723	0	0
ENSG00000180730	2.412509701	36.79092401
ENSG00000180739	0.686215029	0.110849925
ENSG00000180745	0.05571526	0.221789201
ENSG00000180747	0.180621863	0.192257741
ENSG00000180758	2.431392355	2.007928597
ENSG00000180764	0.11495638	0.245387226
ENSG00000180767	0.49330895	0.086932613
ENSG00000180769	0.499254713	1.305541815
ENSG00000180770	0	0
ENSG00000180772	0	0
ENSG00000180773	1.288981303	1.346584189
ENSG00000180776	17.99201062	19.70835841
ENSG00000180777	0.016094278	0.243270768
ENSG00000180785	0.248637439	0.310454718
ENSG00000180787	2.213028089	2.54353156
ENSG00000180801	1.472373324	1.532317082
ENSG00000180803	0	0
ENSG00000180806	0.621196938	0.039697723
ENSG00000180815	0.002869455	0.015892341
ENSG00000180817	37.96921133	32.17476112
ENSG00000180818	0.165209727	0.028593941
ENSG00000180822	1.001141926	1.371265831
ENSG00000180828	0.659154904	0.040866019
ENSG00000180834	0.553080384	0.258342932
ENSG00000180846	0.071527465	0.008253155
ENSG00000180855	1.439651545	1.234753467
ENSG00000180861	0.036532748	0.014051032
ENSG00000180867	2.33782705	2.641085984
ENSG00000180869	0	0
ENSG00000180871	0.963454962	0.06532534
ENSG00000180872	0	0
ENSG00000180875	0.142374534	0.317012178
ENSG00000180878	0.112406268	0.155639174
ENSG00000180879	36.92326723	37.71649207
ENSG00000180881	0.851596373	0.707478819
ENSG00000180884	1.796363135	1.28036563
ENSG00000180891	6.876443869	5.866103128
ENSG00000180900	12.14333518	15.1166496
ENSG00000180901	9.097492384	9.423179552
ENSG00000180902	5.212896572	3.190160831
ENSG00000180909	0	0.012220843
ENSG00000180910	0	0
ENSG00000180913	0	0
ENSG00000180914	0.355471749	0.172266775
ENSG00000180917	4.80406332	4.03208509
ENSG00000180919	0.013928815	0.019286017
ENSG00000180921	10.57718826	16.43913659
ENSG00000180926	0	0
ENSG00000180929	0.007323594	0.101403433
ENSG00000180934	0	0
ENSG00000180938	0.734931057	0.675004722
ENSG00000180953	2.306487474	1.252659097
ENSG00000180957	10.52734887	9.664110921
ENSG00000180964	34.10102158	46.74400347
ENSG00000180974	0	0
ENSG00000180979	2.560951837	2.521852384
ENSG00000180988	0	0
ENSG00000180992	54.93117912	38.24930082
ENSG00000180998	0.334237578	0.175788328
ENSG00000180999	0.018604052	0
ENSG00000181001	0	0
ENSG00000181004	3.63279077	5.104455867
ENSG00000181007	1.222796296	1.340863833
ENSG00000181009	0	0
ENSG00000181016	0.297148051	0.201431738
ENSG00000181017	0	0
ENSG00000181019	12.62376969	10.8800165
ENSG00000181023	0.016457431	0
ENSG00000181026	6.095238286	5.790650779
ENSG00000181027	3.356995163	3.425980137
ENSG00000181029	0.155676435	0.154805246
ENSG00000181031	4.87781311	5.807094255
ENSG00000181035	4.623121303	6.993667302
ENSG00000181036	1.80224576	0.420061158
ENSG00000181038	11.10812071	9.344347521
ENSG00000181045	8.044269856	8.77733678
ENSG00000181061	25.0988097	25.22182762
ENSG00000181072	0.001928142	0
ENSG00000181074	0.742726855	0.224960142
ENSG00000181085	1.95849347	2.664499627
ENSG00000181090	2.910558867	4.13569117
ENSG00000181092	2.052273337	0.002408139
ENSG00000181097	0.335143039	0.209385433
ENSG00000181101	0	0
ENSG00000181104	9.258215369	10.36014881
ENSG00000181109	0.016662508	0.057677809
ENSG00000181123	0	0.0045866
ENSG00000181126	1.640874419	0.4649899
ENSG00000181135	2.036499729	1.890962463
ENSG00000181143	0.169136427	0.054998811
ENSG00000181163	111.0979741	154.1991459
ENSG00000181171	0	0
ENSG00000181191	12.9418129	14.29489267
ENSG00000181192	8.249361059	4.699287767
ENSG00000181195	0.055731386	0.0096458
ENSG00000181201	0	0
ENSG00000181211	0	0
ENSG00000181214	0	0
ENSG00000181215	0.026882716	0.010339488
ENSG00000181218	1.219137032	6.206003385
ENSG00000181220	2.7429715	3.003127113
ENSG00000181222	33.83156965	35.26299096
ENSG00000181227	0.40292749	0.27894931
ENSG00000181234	0.493024298	0.004491104
ENSG00000181240	0.145961141	0.040419937
ENSG00000181260	0	0
ENSG00000181264	2.391815691	2.928850237
ENSG00000181273	0	0
ENSG00000181274	6.830242683	4.462573541
ENSG00000181282	0	0
ENSG00000181284	5.916442405	6.334437631
ENSG00000181291	0.157553952	0.101803913
ENSG00000181296	0	0
ENSG00000181315	1.043513001	1.389965656
ENSG00000181322	0.244682103	0.211000795
ENSG00000181323	0	0
ENSG00000181325	0	0
ENSG00000181333	0.081055539	0.056115275
ENSG00000181350	2.301590587	6.085007314
ENSG00000181355	0	0.002310952
ENSG00000181358	0	0
ENSG00000181359	0.075244993	0.039069447
ENSG00000181371	0	0
ENSG00000181374	16.93220128	1.553396922
ENSG00000181378	0.006101719	0.043298658
ENSG00000181381	3.512536364	1.654980184
ENSG00000181392	4.132097541	5.651047244
ENSG00000181396	6.118618246	8.096469902
ENSG00000181404	2.845595129	3.119204558
ENSG00000181408	0.851371866	0.990536679
ENSG00000181409	0.347985428	0.531792181
ENSG00000181418	0.034240586	0.005926245
ENSG00000181433	0.021735177	0
ENSG00000181444	3.02256302	4.892073978
ENSG00000181449	0.02554078	0
ENSG00000181450	1.510105395	1.307131196
ENSG00000181458	0.531749035	0.207190601
ENSG00000181467	12.79033309	6.510305093
ENSG00000181472	7.664688756	13.93446593
ENSG00000181481	9.394526537	8.151585446
ENSG00000181499	0	0.020401737
ENSG00000181511	0	0
ENSG00000181513	5.311836187	7.169495272
ENSG00000181514	0	0
ENSG00000181518	0	0.008346165
ENSG00000181523	7.823408435	7.987772565
ENSG00000181524	5.793328272	10.66017437
ENSG00000181541	0.167869353	1.094043172
ENSG00000181544	0.179675213	0.072561016
ENSG00000181552	0	0
ENSG00000181555	10.67597575	9.751614092
ENSG00000181562	0	0
ENSG00000181577	0.098316026	0.119113437
ENSG00000181585	0.77414887	0.974451409
ENSG00000181588	5.585132209	10.62541816
ENSG00000181609	0.015066662	0
ENSG00000181610	9.126018022	10.55670459
ENSG00000181616	0	0
ENSG00000181617	25.88338023	0.529922515
ENSG00000181619	0.222458035	0.866022397
ENSG00000181625	0.03910478	0.013536246
ENSG00000181626	0	0.002308551
ENSG00000181631	7.326355057	1.953274452
ENSG00000181634	2.613652333	1.66159467
ENSG00000181638	0.963688542	1.23466237
ENSG00000181649	5.175043334	30.68572995
ENSG00000181652	0.441886258	0.133840314
ENSG00000181656	0.036771114	0.02863899
ENSG00000181666	5.731826253	6.969377126
ENSG00000181690	1.130778642	4.246085242
ENSG00000181693	0	0
ENSG00000181698	0	0.0113239
ENSG00000181704	6.208077518	8.138882423
ENSG00000181705	0	0
ENSG00000181718	0	0
ENSG00000181722	0.170557741	0.256283428
ENSG00000181733	0	0
ENSG00000181741	0.174729525	0.020161064
ENSG00000181744	2.552971281	3.7434065
ENSG00000181751	2.104687653	2.001940503
ENSG00000181752	0	0
ENSG00000181754	2.966512638	5.185089286
ENSG00000181761	0	0
ENSG00000181767	0	0
ENSG00000181773	0.174495451	0.304637008
ENSG00000181778	0.296432032	0.008922688
ENSG00000181780	0	0
ENSG00000181781	0.129179946	0.03194004
ENSG00000181785	0	0
ENSG00000181786	0	0
ENSG00000181788	10.06783469	7.301124655
ENSG00000181789	55.27799865	64.35039271
ENSG00000181790	0.309751394	0.018121935
ENSG00000181798	0.212778402	0.459253932
ENSG00000181800	0.253563126	0.108026704
ENSG00000181803	0	0
ENSG00000181804	4.181302768	0.915989093
ENSG00000181817	15.32735729	13.64831234
ENSG00000181819	0.031680148	0.010966186
ENSG00000181826	5.290975157	8.295899728
ENSG00000181827	3.120391311	2.322890421
ENSG00000181830	8.263420161	7.397611138
ENSG00000181837	0	0
ENSG00000181847	3.485281737	0.99579303
ENSG00000181852	8.652613049	9.356701209
ENSG00000181856	0.257782911	0.24985069
ENSG00000181867	0	0.025275873
ENSG00000181873	1.09443765	0.689200998
ENSG00000181885	57.62907425	89.30237151
ENSG00000181894	3.481783498	3.622136972
ENSG00000181896	3.409773885	1.659538283
ENSG00000181903	0	0.011944888
ENSG00000181904	11.28054952	15.7120742
ENSG00000181908	0.288005034	0.170903786
ENSG00000181915	7.007680091	7.947944864
ENSG00000181924	14.80289454	19.61094307
ENSG00000181927	0	0
ENSG00000181929	11.74921828	11.76463998
ENSG00000181938	0.754366061	0.681104313
ENSG00000181939	0	0
ENSG00000181943	0	0
ENSG00000181950	0	0
ENSG00000181958	0	0
ENSG00000181961	0	0
ENSG00000181963	0.015038421	0
ENSG00000181965	0	0
ENSG00000181977	0	0
ENSG00000181982	1.540951479	1.921418812
ENSG00000181984	0	0
ENSG00000181991	3.73978651	3.331636374
ENSG00000181995	0	0
ENSG00000181997	0	0
ENSG00000182000	0.039816364	0.08269538
ENSG00000182004	24.97253186	15.91700928
ENSG00000182010	0.636932553	0.194298344
ENSG00000182013	7.771193346	5.503277607
ENSG00000182021	0	0
ENSG00000182022	15.77423622	15.28511931
ENSG00000182035	0.015533393	0.010753868
ENSG00000182040	0	0.006244377
ENSG00000182048	0.236115189	0.023838511
ENSG00000182050	2.19221475	5.020402579
ENSG00000182053	0	0
ENSG00000182054	31.44764075	14.39715596
ENSG00000182057	0.309640147	0.267957348
ENSG00000182070	0	0
ENSG00000182077	0.285515921	0
ENSG00000182083	0	0
ENSG00000182087	29.05475458	30.83772473
ENSG00000182093	4.633649079	4.756893778
ENSG00000182095	8.474817464	13.0473866
ENSG00000182103	0.020445967	0.200999228
ENSG00000182107	12.75855767	56.92021102
ENSG00000182108	3.839111404	4.406082206
ENSG00000182111	0	0.002137531
ENSG00000182117	90.07769618	74.7333873
ENSG00000182118	4.202522435	3.809640984
ENSG00000182132	0.174524575	0.014214646
ENSG00000182134	5.300346264	7.050955865
ENSG00000182141	1.936138996	2.362513791
ENSG00000182149	19.67412449	16.47384632
ENSG00000182150	1.196629439	1.609652153
ENSG00000182154	10.76938	21.18760045
ENSG00000182156	0.031648905	0.012520424
ENSG00000182158	31.41458122	39.71364075
ENSG00000182162	8.712122291	2.174912606
ENSG00000182165	17.69294436	17.3635239
ENSG00000182168	5.802688229	6.675644216
ENSG00000182170	0	0.025537347
ENSG00000182173	9.053859249	7.556530749
ENSG00000182175	0.169727819	0.114122268
ENSG00000182177	0	0.002043552
ENSG00000182179	31.31881616	18.45591672
ENSG00000182180	22.55857816	19.11626738
ENSG00000182183	1.548297739	0.389780563
ENSG00000182185	0.776869079	0.689375173
ENSG00000182187	0	0
ENSG00000182195	44.68710776	95.33733403
ENSG00000182196	0.992416792	0.451380189
ENSG00000182197	4.909207043	3.728268647
ENSG00000182199	13.55518408	10.25228424
ENSG00000182208	6.534889408	6.887029153
ENSG00000182218	0.462786474	0.070882759
ENSG00000182220	81.22154515	95.62242818
ENSG00000182223	0	0.00760873
ENSG00000182224	0.693444999	0.608469005
ENSG00000182230	0.18327211	0.086650076
ENSG00000182240	6.0137032	3.13664147
ENSG00000182247	8.924788163	11.87217546
ENSG00000182253	1.364699643	1.082601931
ENSG00000182255	0.007650057	0
ENSG00000182256	0.002547994	0.126125501
ENSG00000182257	0.256325795	0.126190939
ENSG00000182261	0.044378492	0
ENSG00000182263	0.305038524	0.249170224
ENSG00000182264	0.032890765	0.02277049
ENSG00000182271	0	0
ENSG00000182272	0.076795508	0.023629346
ENSG00000182287	7.181568242	4.764091865
ENSG00000182307	11.57135678	12.87470125
ENSG00000182308	0.090788319	0.011639508
ENSG00000182310	0.835728893	2.201651152
ENSG00000182315	0	0
ENSG00000182318	1.09538439	1.521483042
ENSG00000182324	0.244017432	0.245723415
ENSG00000182325	3.708407676	2.629892771
ENSG00000182326	32.99088305	4.299438857
ENSG00000182327	0.61172414	0.390923615
ENSG00000182329	0.002107987	0
ENSG00000182330	0.016567883	0
ENSG00000182333	0	0.004731152
ENSG00000182334	0	0
ENSG00000182346	0	0
ENSG00000182347	0.014403945	0.039887778
ENSG00000182348	0.013699889	0.023711304
ENSG00000182351	0	0
ENSG00000182352	0	0
ENSG00000182359	1.134506518	1.216403666
ENSG00000182362	4.324515465	4.008247056
ENSG00000182365	0	0
ENSG00000182366	0.031872424	0.007355162
ENSG00000182372	3.198911788	2.585786285
ENSG00000182376	0.028679168	0.004963694
ENSG00000182378	2.327459746	0.595720189
ENSG00000182379	0.223897601	0.165339476
ENSG00000182383	0.035737182	0.09896433
ENSG00000182389	0.092116552	0.080124907
ENSG00000182393	0.093617239	0
ENSG00000182397	0.20163351	0.044669499
ENSG00000182400	6.881406089	6.940209318
ENSG00000182405	0.509627783	0.297375689
ENSG00000182415	0	0
ENSG00000182446	13.32417571	9.355527415
ENSG00000182447	0	0
ENSG00000182450	0	0
ENSG00000182459	0.024864661	0.017213966
ENSG00000182463	0.863455882	0.270191264
ENSG00000182472	0.467985767	0.221579078
ENSG00000182473	9.473914213	10.42918069
ENSG00000182477	0.034213208	0.011843013
ENSG00000182481	17.00160017	10.45071206
ENSG00000182484	2.317600368	1.284554005
ENSG00000182487	2.336877259	0.420520356
ENSG00000182489	1.651233742	5.616966794
ENSG00000182492	76.14161391	76.90078142
ENSG00000182504	1.285359789	1.499389913
ENSG00000182508	0.110029678	0.577654795
ENSG00000182511	7.153855107	4.960525736
ENSG00000182512	10.75561054	9.792877018
ENSG00000182518	3.030696088	3.133919957
ENSG00000182521	0	0.004615183
ENSG00000182531	0.094019501	0.119332233
ENSG00000182533	0	0.005679318
ENSG00000182534	18.63914676	30.40774726
ENSG00000182541	15.21898886	13.48173266
ENSG00000182544	12.16660664	12.31818335
ENSG00000182545	0.066858311	0.027771865
ENSG00000182551	15.67659056	9.17870133
ENSG00000182552	3.57219912	3.849644708
ENSG00000182557	1.524489069	0.211082731
ENSG00000182565	0	0
ENSG00000182566	35.12005351	0.031666893
ENSG00000182568	4.58320232	5.800009781
ENSG00000182574	0.152657455	0.164400047
ENSG00000182575	0.525585876	0.295026896
ENSG00000182578	20.64080008	7.369168178
ENSG00000182580	8.472653452	6.40248118
ENSG00000182583	0.015209474	0
ENSG00000182584	0.791222621	1.64330563
ENSG00000182585	0.017691284	0.030619476
ENSG00000182586	0.03569743	0.049427124
ENSG00000182591	0	0
ENSG00000182600	0.199598637	0.237315019
ENSG00000182601	0	0.032875839
ENSG00000182606	11.48269603	8.584214795
ENSG00000182612	0.321258061	0.620404153
ENSG00000182613	0	0
ENSG00000182621	0.191472359	0.243962306
ENSG00000182625	0	0
ENSG00000182628	8.787577813	9.291400373
ENSG00000182631	0	0.005998243
ENSG00000182632	0.016753845	0.002899699
ENSG00000182634	0	0
ENSG00000182636	4.628492531	9.480690578
ENSG00000182645	0	0
ENSG00000182648	1.194139367	1.821565323
ENSG00000182652	0	0
ENSG00000182667	0.754318615	0.282669358
ENSG00000182670	23.32089296	25.64600519
ENSG00000182674	0.031357332	0.003101269
ENSG00000182676	0.044295362	0.007666491
ENSG00000182685	2.141520183	1.557251008
ENSG00000182687	0.035291777	0.114019388
ENSG00000182698	0	0
ENSG00000182700	4.807302072	7.163824092
ENSG00000182704	3.538586594	20.64973638
ENSG00000182707	0	0
ENSG00000182712	0	0
ENSG00000182718	145.9232655	93.70046016
ENSG00000182722	0.184244199	0.011595768
ENSG00000182732	0.64636434	0.693597438
ENSG00000182742	0.632102003	0.233588219
ENSG00000182747	0.006802033	0.004709091
ENSG00000182749	4.370428659	6.802717104
ENSG00000182752	0.169153319	0.669039662
ENSG00000182759	0.006408145	0.075418803
ENSG00000182768	4.039653215	7.031400222
ENSG00000182771	5.691470225	9.205139043
ENSG00000182774	159.7275228	146.377837
ENSG00000182776	0	0
ENSG00000182782	1.408229671	0.297894214
ENSG00000182783	0	0
ENSG00000182791	0.110357598	0.248304159
ENSG00000182793	0.094480833	0
ENSG00000182795	37.67688226	19.02943141
ENSG00000182796	4.9299563	2.434323982
ENSG00000182798	0.01992054	0.027582237
ENSG00000182809	27.50078489	46.91992598
ENSG00000182810	6.695078493	5.864229708
ENSG00000182814	0	0
ENSG00000182816	0.012940318	0
ENSG00000182824	0	0
ENSG00000182827	25.99738166	19.86410209
ENSG00000182831	3.418428614	3.130042275
ENSG00000182836	0.469071894	0.202604216
ENSG00000182841	1.118681881	1.064624524
ENSG00000182853	3.616843151	0.954549786
ENSG00000182854	0	0
ENSG00000182858	3.272183229	4.19848309
ENSG00000182866	14.16699387	3.762800777
ENSG00000182870	0.08288934	0.573848268
ENSG00000182871	19.78598203	23.28731974
ENSG00000182872	16.76804389	23.9113688
ENSG00000182873	2.646571222	1.665671266
ENSG00000182885	0.337303193	0.043367477
ENSG00000182888	0.035499988	0.024576872
ENSG00000182890	0.791679645	0.677308223
ENSG00000182896	0.013109473	0.009075773
ENSG00000182898	0	0
ENSG00000182899	140.8673406	134.6557643
ENSG00000182901	0.068466231	0.008618112
ENSG00000182902	0.108304542	0.159332363
ENSG00000182903	3.55070995	3.866330397
ENSG00000182912	0.795406217	0.117475173
ENSG00000182916	0.408988821	0.349212918
ENSG00000182919	5.853754985	5.714740156
ENSG00000182921	0	0.014043927
ENSG00000182923	2.980468974	3.544783737
ENSG00000182931	0.101879332	0.01763293
ENSG00000182934	48.79260847	50.8171148
ENSG00000182938	0	0
ENSG00000182944	22.63936641	17.63994859
ENSG00000182950	0.134163836	0.074305994
ENSG00000182952	57.38269395	55.22982538
ENSG00000182957	5.568031151	3.488512534
ENSG00000182963	0.954236409	1.144226499
ENSG00000182965	0	0.051310605
ENSG00000182968	0.005646022	0
ENSG00000182973	5.956818935	5.400785331
ENSG00000182974	0	0
ENSG00000182979	7.071662919	8.861800438
ENSG00000182983	1.661567504	1.766005784
ENSG00000182985	8.568447593	11.93759141
ENSG00000182986	3.478582863	2.903709062
ENSG00000182993	0.389738603	0.267387761
ENSG00000183010	1.895940475	1.023883039
ENSG00000183011	13.66758688	12.73818128
ENSG00000183018	5.854777944	1.1970748
ENSG00000183019	17.56135627	1.014124771
ENSG00000183020	8.152857056	5.852896087
ENSG00000183022	0.074864672	0.207317189
ENSG00000183023	0.985948131	0.306070733
ENSG00000183024	0	0
ENSG00000183032	0.169342438	0.27207801
ENSG00000183034	0.005776096	0.003998829
ENSG00000183035	0	0
ENSG00000183036	39.41859651	44.47516053
ENSG00000183044	5.506753536	6.482381988
ENSG00000183048	1.708062776	1.754681751
ENSG00000183049	3.713909765	2.107137178
ENSG00000183054	0.00361695	0.001669358
